
   1.44577026E-03  -1.41370343E-02   42176.0547       227018.422       82.5591278       20281.4629      -8942.80664      -328866.406      -4.31060791E-04  -9.17387940E-03   1.03759766E-03 -0.150949374    
   7.93457031E-04  -2.03228910E-02   558.215088       25709.0039       309976.719       21903.1699      -1508435.75      -91031.6953      -3.12500000E-02  -3.45467441E-02   1.69677734E-02 -0.116800554    
  -3.51562500E-02  -5.18020280E-02  -4246.59570      -351546.406      -1494691.12      -107523.172       8647895.00       732250.688      0.144042969     -0.190191582      -7.66601562E-02 -0.435252815    
  -11902.8564       445533.188      -2.31933594E-02  -5.44066029E-03  -8.04443359E-02  -2.53222208E-03  0.366271973       1.31964944E-02   1306719.38       460211.844      -2819.62842       2007808.25    
   477604.094       2050753.00       6.88476562E-02   0.00000000       8.18634033E-03  -8.68190452E-03  -5.56640625E-02  -7.87159353E-02   16424.2402       2077783.88       5110535.00       10415678.0    
   262873.312       3.01103735       4117.06934       1.58684456       66092.6250      -3.09094858       289344.406      0.199473351       326375.844       2.60098696       1309065.88       2.90736985    
   56095.9570       359541.719      -3.87573242E-03   6.13592286E-03   8.59069824E-03  -3.35558259E-04  -2.97241211E-02  -1.50841428E-02  -26736.7305       385638.344       366077.906       1763577.00    
   8.02230835E-03  -2.82548051E-02   29884.7480       186011.766       12337.7305       2635.81104      -39266.3047      -232898.812       1.39007568E-02  -3.78501751E-02   5.52978516E-02   1.73851140E-02
  -7.56835938E-03  -3.37322839E-02   7472.25879       10191.6602       319225.125      -13780.8945      -1551655.25       22854.1035      -7.14111328E-03  -2.95236353E-02  -4.27246094E-02 -0.125035405    
   1.15966797E-02  0.164495453      -24804.1816      -247679.953      -1541887.38       65267.8398       8856579.00       138189.406       4.88281250E-03  0.133584142       5.56640625E-02  0.391676396    
  -29287.6016       381480.688       5.06591797E-03   1.02265375E-02   8.54492188E-03   7.68588204E-03   1.77001953E-03  -3.23414244E-02   1290643.25       413090.219      -83590.4141       1800982.38    
   344126.781       1782451.38       7.27539062E-02  -3.89886759E-02   3.62854004E-02  -1.14728967E-02 -0.215820312      0.145983830      -103972.359       1860550.00       4402975.00       10714179.0    
